strict_id,source_task_id,source_split,source_array_index,subject_id,target_record_id,window_id,window_index,start_sample_500hz,end_sample_500hz_exclusive,dedup_key
D12_STRICT_0000500,task1,train,783,HNU11012,d12_79bb71da1f76e9,TASK1_967ae22da7a509_W007,7,35000,40000,d12_79bb71da1f76e9:35000:40000
D12_STRICT_0000501,task1,train,784,HNU11012,d12_79bb71da1f76e9,TASK1_967ae22da7a509_W008,8,40000,45000,d12_79bb71da1f76e9:40000:45000
D12_STRICT_0000502,task1,train,785,HNU11012,d12_79bb71da1f76e9,TASK1_967ae22da7a509_W009,9,45000,50000,d12_79bb71da1f76e9:45000:50000
D12_STRICT_0000503,task1,train,786,HNU11012,d12_79bb71da1f76e9,TASK1_967ae22da7a509_W010,10,50000,55000,d12_79bb71da1f76e9:50000:55000
D12_STRICT_0000504,task2,train,119,HNU11012,d12_79bb71da1f76e9,TASK2_caa8d7d2980866_W011,11,55000,60000,d12_79bb71da1f76e9:55000:60000
D12_STRICT_0000505,task1,train,491,HNU11039,d12_7f1860e69f45b5,TASK1_b6a6cd24ed61b3_W000,0,0,5000,d12_7f1860e69f45b5:0:5000
D12_STRICT_0000506,task1,train,492,HNU11039,d12_7f1860e69f45b5,TASK1_b6a6cd24ed61b3_W001,1,5000,10000,d12_7f1860e69f45b5:5000:10000
D12_STRICT_0000507,task1,train,493,HNU11039,d12_7f1860e69f45b5,TASK1_b6a6cd24ed61b3_W002,2,10000,15000,d12_7f1860e69f45b5:10000:15000
D12_STRICT_0000508,task1,train,494,HNU11039,d12_7f1860e69f45b5,TASK1_b6a6cd24ed61b3_W003,3,15000,20000,d12_7f1860e69f45b5:15000:20000
D12_STRICT_0000509,task1,train,495,HNU11039,d12_7f1860e69f45b5,TASK1_b6a6cd24ed61b3_W004,4,20000,25000,d12_7f1860e69f45b5:20000:25000
D12_STRICT_0000510,task1,train,496,HNU11039,d12_7f1860e69f45b5,TASK1_b6a6cd24ed61b3_W005,5,25000,30000,d12_7f1860e69f45b5:25000:30000
D12_STRICT_0000511,task1,train,497,HNU11039,d12_7f1860e69f45b5,TASK1_b6a6cd24ed61b3_W006,6,30000,35000,d12_7f1860e69f45b5:30000:35000
D12_STRICT_0000512,task1,train,498,HNU11039,d12_7f1860e69f45b5,TASK1_b6a6cd24ed61b3_W007,7,35000,40000,d12_7f1860e69f45b5:35000:40000
D12_STRICT_0000513,task1,train,499,HNU11039,d12_7f1860e69f45b5,TASK1_b6a6cd24ed61b3_W008,8,40000,45000,d12_7f1860e69f45b5:40000:45000
D12_STRICT_0000514,task1,train,500,HNU11039,d12_7f1860e69f45b5,TASK1_b6a6cd24ed61b3_W009,9,45000,50000,d12_7f1860e69f45b5:45000:50000
D12_STRICT_0000515,task1,train,501,HNU11039,d12_7f1860e69f45b5,TASK1_b6a6cd24ed61b3_W010,10,50000,55000,d12_7f1860e69f45b5:50000:55000
D12_STRICT_0000516,task2,train,407,HNU11039,d12_7f1860e69f45b5,TASK2_be19f938f7940d_W011,11,55000,60000,d12_7f1860e69f45b5:55000:60000
D12_STRICT_0000517,task1,train,349,HNU11018,d12_83317d672b265e,TASK1_f9a2e447621238_W000,0,0,5000,d12_83317d672b265e:0:5000
D12_STRICT_0000518,task2,train,169,HNU11018,d12_83317d672b265e,TASK2_f5e6ed746df346_W001,1,5000,10000,d12_83317d672b265e:5000:10000
D12_STRICT_0000519,task1,train,350,HNU11018,d12_83317d672b265e,TASK1_f9a2e447621238_W002,2,10000,15000,d12_83317d672b265e:10000:15000
D12_STRICT_0000520,task1,train,351,HNU11018,d12_83317d672b265e,TASK1_f9a2e447621238_W003,3,15000,20000,d12_83317d672b265e:15000:20000
D12_STRICT_0000521,task1,train,352,HNU11018,d12_83317d672b265e,TASK1_f9a2e447621238_W004,4,20000,25000,d12_83317d672b265e:20000:25000
D12_STRICT_0000522,task1,train,353,HNU11018,d12_83317d672b265e,TASK1_f9a2e447621238_W005,5,25000,30000,d12_83317d672b265e:25000:30000
D12_STRICT_0000523,task1,train,354,HNU11018,d12_83317d672b265e,TASK1_f9a2e447621238_W006,6,30000,35000,d12_83317d672b265e:30000:35000
D12_STRICT_0000524,task1,train,355,HNU11018,d12_83317d672b265e,TASK1_f9a2e447621238_W007,7,35000,40000,d12_83317d672b265e:35000:40000
D12_STRICT_0000525,task1,train,356,HNU11018,d12_83317d672b265e,TASK1_f9a2e447621238_W008,8,40000,45000,d12_83317d672b265e:40000:45000
D12_STRICT_0000526,task1,train,357,HNU11018,d12_83317d672b265e,TASK1_f9a2e447621238_W009,9,45000,50000,d12_83317d672b265e:45000:50000
D12_STRICT_0000527,task1,train,358,HNU11018,d12_83317d672b265e,TASK1_f9a2e447621238_W010,10,50000,55000,d12_83317d672b265e:50000:55000
D12_STRICT_0000528,task2,train,179,HNU11018,d12_83317d672b265e,TASK2_f5e6ed746df346_W011,11,55000,60000,d12_83317d672b265e:55000:60000
D12_STRICT_0000529,task1,train,0,HNU11094,d12_85274e7c560787,TASK1_3aaeab270349f4_W000,0,0,5000,d12_85274e7c560787:0:5000
D12_STRICT_0000530,task1,train,1,HNU11094,d12_85274e7c560787,TASK1_3aaeab270349f4_W001,1,5000,10000,d12_85274e7c560787:5000:10000
D12_STRICT_0000531,task1,train,2,HNU11094,d12_85274e7c560787,TASK1_3aaeab270349f4_W002,2,10000,15000,d12_85274e7c560787:10000:15000
D12_STRICT_0000532,task1,train,3,HNU11094,d12_85274e7c560787,TASK1_3aaeab270349f4_W003,3,15000,20000,d12_85274e7c560787:15000:20000
D12_STRICT_0000533,task1,train,4,HNU11094,d12_85274e7c560787,TASK1_3aaeab270349f4_W004,4,20000,25000,d12_85274e7c560787:20000:25000
D12_STRICT_0000534,task1,train,5,HNU11094,d12_85274e7c560787,TASK1_3aaeab270349f4_W005,5,25000,30000,d12_85274e7c560787:25000:30000
D12_STRICT_0000535,task1,train,6,HNU11094,d12_85274e7c560787,TASK1_3aaeab270349f4_W006,6,30000,35000,d12_85274e7c560787:30000:35000
D12_STRICT_0000536,task1,train,7,HNU11094,d12_85274e7c560787,TASK1_3aaeab270349f4_W007,7,35000,40000,d12_85274e7c560787:35000:40000
D12_STRICT_0000537,task1,train,8,HNU11094,d12_85274e7c560787,TASK1_3aaeab270349f4_W008,8,40000,45000,d12_85274e7c560787:40000:45000
D12_STRICT_0000538,task1,train,9,HNU11094,d12_85274e7c560787,TASK1_3aaeab270349f4_W009,9,45000,50000,d12_85274e7c560787:45000:50000
D12_STRICT_0000539,task1,train,10,HNU11094,d12_85274e7c560787,TASK1_3aaeab270349f4_W010,10,50000,55000,d12_85274e7c560787:50000:55000
D12_STRICT_0000540,task2,train,900,HNU11094,d12_85274e7c560787,TASK2_f779e72d826033_W011,11,55000,60000,d12_85274e7c560787:55000:60000
D12_STRICT_0000541,task1,train,871,HNU11069,d12_85fed2117c26e0,TASK1_7c40c0202ee2f6_W000,0,0,5000,d12_85fed2117c26e0:0:5000
D12_STRICT_0000542,task1,train,872,HNU11069,d12_85fed2117c26e0,TASK1_7c40c0202ee2f6_W001,1,5000,10000,d12_85fed2117c26e0:5000:10000
D12_STRICT_0000543,task1,train,873,HNU11069,d12_85fed2117c26e0,TASK1_7c40c0202ee2f6_W002,2,10000,15000,d12_85fed2117c26e0:10000:15000
D12_STRICT_0000544,task1,train,874,HNU11069,d12_85fed2117c26e0,TASK1_7c40c0202ee2f6_W003,3,15000,20000,d12_85fed2117c26e0:15000:20000
D12_STRICT_0000545,task1,train,875,HNU11069,d12_85fed2117c26e0,TASK1_7c40c0202ee2f6_W004,4,20000,25000,d12_85fed2117c26e0:20000:25000
D12_STRICT_0000546,task1,train,876,HNU11069,d12_85fed2117c26e0,TASK1_7c40c0202ee2f6_W005,5,25000,30000,d12_85fed2117c26e0:25000:30000
D12_STRICT_0000547,task1,train,877,HNU11069,d12_85fed2117c26e0,TASK1_7c40c0202ee2f6_W006,6,30000,35000,d12_85fed2117c26e0:30000:35000
D12_STRICT_0000548,task1,train,878,HNU11069,d12_85fed2117c26e0,TASK1_7c40c0202ee2f6_W007,7,35000,40000,d12_85fed2117c26e0:35000:40000
D12_STRICT_0000549,task1,train,879,HNU11069,d12_85fed2117c26e0,TASK1_7c40c0202ee2f6_W008,8,40000,45000,d12_85fed2117c26e0:40000:45000
D12_STRICT_0000550,task1,train,880,HNU11069,d12_85fed2117c26e0,TASK1_7c40c0202ee2f6_W009,9,45000,50000,d12_85fed2117c26e0:45000:50000
D12_STRICT_0000551,task1,train,881,HNU11069,d12_85fed2117c26e0,TASK1_7c40c0202ee2f6_W010,10,50000,55000,d12_85fed2117c26e0:50000:55000
D12_STRICT_0000552,task2,train,623,HNU11069,d12_85fed2117c26e0,TASK2_0aade9e4cf02a7_W011,11,55000,60000,d12_85fed2117c26e0:55000:60000
D12_STRICT_0000553,task1,train,502,HNU11078,d12_8b162c7eb65881,TASK1_0e70c0ae3cf03c_W000,0,0,5000,d12_8b162c7eb65881:0:5000
D12_STRICT_0000554,task1,train,503,HNU11078,d12_8b162c7eb65881,TASK1_0e70c0ae3cf03c_W001,1,5000,10000,d12_8b162c7eb65881:5000:10000
D12_STRICT_0000555,task1,train,504,HNU11078,d12_8b162c7eb65881,TASK1_0e70c0ae3cf03c_W002,2,10000,15000,d12_8b162c7eb65881:10000:15000
D12_STRICT_0000556,task1,train,505,HNU11078,d12_8b162c7eb65881,TASK1_0e70c0ae3cf03c_W003,3,15000,20000,d12_8b162c7eb65881:15000:20000
D12_STRICT_0000557,task2,train,688,HNU11078,d12_8b162c7eb65881,TASK2_f884b2602d661f_W004,4,20000,25000,d12_8b162c7eb65881:20000:25000
D12_STRICT_0000558,task1,train,506,HNU11078,d12_8b162c7eb65881,TASK1_0e70c0ae3cf03c_W005,5,25000,30000,d12_8b162c7eb65881:25000:30000
D12_STRICT_0000559,task1,train,507,HNU11078,d12_8b162c7eb65881,TASK1_0e70c0ae3cf03c_W006,6,30000,35000,d12_8b162c7eb65881:30000:35000
D12_STRICT_0000560,task1,train,508,HNU11078,d12_8b162c7eb65881,TASK1_0e70c0ae3cf03c_W007,7,35000,40000,d12_8b162c7eb65881:35000:40000
D12_STRICT_0000561,task1,train,509,HNU11078,d12_8b162c7eb65881,TASK1_0e70c0ae3cf03c_W008,8,40000,45000,d12_8b162c7eb65881:40000:45000
D12_STRICT_0000562,task1,train,510,HNU11078,d12_8b162c7eb65881,TASK1_0e70c0ae3cf03c_W009,9,45000,50000,d12_8b162c7eb65881:45000:50000
D12_STRICT_0000563,task1,train,511,HNU11078,d12_8b162c7eb65881,TASK1_0e70c0ae3cf03c_W010,10,50000,55000,d12_8b162c7eb65881:50000:55000
D12_STRICT_0000564,task2,train,695,HNU11078,d12_8b162c7eb65881,TASK2_f884b2602d661f_W011,11,55000,60000,d12_8b162c7eb65881:55000:60000
D12_STRICT_0000565,task1,train,787,HNU11066,d12_978f53a6bbc1a2,TASK1_9f744aa6735d88_W000,0,0,5000,d12_978f53a6bbc1a2:0:5000
D12_STRICT_0000566,task1,train,788,HNU11066,d12_978f53a6bbc1a2,TASK1_9f744aa6735d88_W001,1,5000,10000,d12_978f53a6bbc1a2:5000:10000
D12_STRICT_0000567,task1,train,789,HNU11066,d12_978f53a6bbc1a2,TASK1_9f744aa6735d88_W002,2,10000,15000,d12_978f53a6bbc1a2:10000:15000
D12_STRICT_0000568,task1,train,790,HNU11066,d12_978f53a6bbc1a2,TASK1_9f744aa6735d88_W003,3,15000,20000,d12_978f53a6bbc1a2:15000:20000
D12_STRICT_0000569,task1,train,791,HNU11066,d12_978f53a6bbc1a2,TASK1_9f744aa6735d88_W004,4,20000,25000,d12_978f53a6bbc1a2:20000:25000
D12_STRICT_0000570,task1,train,792,HNU11066,d12_978f53a6bbc1a2,TASK1_9f744aa6735d88_W005,5,25000,30000,d12_978f53a6bbc1a2:25000:30000
D12_STRICT_0000571,task1,train,793,HNU11066,d12_978f53a6bbc1a2,TASK1_9f744aa6735d88_W006,6,30000,35000,d12_978f53a6bbc1a2:30000:35000
D12_STRICT_0000572,task1,train,794,HNU11066,d12_978f53a6bbc1a2,TASK1_9f744aa6735d88_W007,7,35000,40000,d12_978f53a6bbc1a2:35000:40000
D12_STRICT_0000573,task1,train,795,HNU11066,d12_978f53a6bbc1a2,TASK1_9f744aa6735d88_W008,8,40000,45000,d12_978f53a6bbc1a2:40000:45000
D12_STRICT_0000574,task1,train,796,HNU11066,d12_978f53a6bbc1a2,TASK1_9f744aa6735d88_W009,9,45000,50000,d12_978f53a6bbc1a2:45000:50000
D12_STRICT_0000575,task1,train,797,HNU11066,d12_978f53a6bbc1a2,TASK1_9f744aa6735d88_W010,10,50000,55000,d12_978f53a6bbc1a2:50000:55000
D12_STRICT_0000576,task2,train,611,HNU11066,d12_978f53a6bbc1a2,TASK2_3e9d3b0050d9dd_W011,11,55000,60000,d12_978f53a6bbc1a2:55000:60000
D12_STRICT_0000577,task1,train,265,HNU11071,d12_97b1bbdd984592,TASK1_3c93648e82ad9c_W000,0,0,5000,d12_97b1bbdd984592:0:5000
D12_STRICT_0000578,task1,train,266,HNU11071,d12_97b1bbdd984592,TASK1_3c93648e82ad9c_W001,1,5000,10000,d12_97b1bbdd984592:5000:10000
D12_STRICT_0000579,task1,train,267,HNU11071,d12_97b1bbdd984592,TASK1_3c93648e82ad9c_W002,2,10000,15000,d12_97b1bbdd984592:10000:15000
D12_STRICT_0000580,task2,train,627,HNU11071,d12_97b1bbdd984592,TASK2_3ac67871e4d082_W003,3,15000,20000,d12_97b1bbdd984592:15000:20000
D12_STRICT_0000581,task1,train,268,HNU11071,d12_97b1bbdd984592,TASK1_3c93648e82ad9c_W004,4,20000,25000,d12_97b1bbdd984592:20000:25000
D12_STRICT_0000582,task1,train,269,HNU11071,d12_97b1bbdd984592,TASK1_3c93648e82ad9c_W005,5,25000,30000,d12_97b1bbdd984592:25000:30000
D12_STRICT_0000583,task1,train,270,HNU11071,d12_97b1bbdd984592,TASK1_3c93648e82ad9c_W006,6,30000,35000,d12_97b1bbdd984592:30000:35000
D12_STRICT_0000584,task1,train,271,HNU11071,d12_97b1bbdd984592,TASK1_3c93648e82ad9c_W007,7,35000,40000,d12_97b1bbdd984592:35000:40000
D12_STRICT_0000585,task1,train,272,HNU11071,d12_97b1bbdd984592,TASK1_3c93648e82ad9c_W008,8,40000,45000,d12_97b1bbdd984592:40000:45000
D12_STRICT_0000586,task1,train,273,HNU11071,d12_97b1bbdd984592,TASK1_3c93648e82ad9c_W009,9,45000,50000,d12_97b1bbdd984592:45000:50000
D12_STRICT_0000587,task1,train,274,HNU11071,d12_97b1bbdd984592,TASK1_3c93648e82ad9c_W010,10,50000,55000,d12_97b1bbdd984592:50000:55000
D12_STRICT_0000588,task2,train,635,HNU11071,d12_97b1bbdd984592,TASK2_3ac67871e4d082_W011,11,55000,60000,d12_97b1bbdd984592:55000:60000
D12_STRICT_0000589,task1,train,798,HNU11020,d12_9896b26fa933ef,TASK1_b99018f5bffebc_W000,0,0,5000,d12_9896b26fa933ef:0:5000
D12_STRICT_0000590,task1,train,799,HNU11020,d12_9896b26fa933ef,TASK1_b99018f5bffebc_W001,1,5000,10000,d12_9896b26fa933ef:5000:10000
D12_STRICT_0000591,task1,train,800,HNU11020,d12_9896b26fa933ef,TASK1_b99018f5bffebc_W002,2,10000,15000,d12_9896b26fa933ef:10000:15000
D12_STRICT_0000592,task1,train,801,HNU11020,d12_9896b26fa933ef,TASK1_b99018f5bffebc_W003,3,15000,20000,d12_9896b26fa933ef:15000:20000
D12_STRICT_0000593,task1,train,802,HNU11020,d12_9896b26fa933ef,TASK1_b99018f5bffebc_W004,4,20000,25000,d12_9896b26fa933ef:20000:25000
D12_STRICT_0000594,task1,train,803,HNU11020,d12_9896b26fa933ef,TASK1_b99018f5bffebc_W005,5,25000,30000,d12_9896b26fa933ef:25000:30000
D12_STRICT_0000595,task1,train,804,HNU11020,d12_9896b26fa933ef,TASK1_b99018f5bffebc_W006,6,30000,35000,d12_9896b26fa933ef:30000:35000
D12_STRICT_0000596,task1,train,805,HNU11020,d12_9896b26fa933ef,TASK1_b99018f5bffebc_W007,7,35000,40000,d12_9896b26fa933ef:35000:40000
D12_STRICT_0000597,task1,train,806,HNU11020,d12_9896b26fa933ef,TASK1_b99018f5bffebc_W008,8,40000,45000,d12_9896b26fa933ef:40000:45000
D12_STRICT_0000598,task1,train,807,HNU11020,d12_9896b26fa933ef,TASK1_b99018f5bffebc_W009,9,45000,50000,d12_9896b26fa933ef:45000:50000
D12_STRICT_0000599,task1,train,808,HNU11020,d12_9896b26fa933ef,TASK1_b99018f5bffebc_W010,10,50000,55000,d12_9896b26fa933ef:50000:55000
D12_STRICT_0000600,task2,train,203,HNU11020,d12_9896b26fa933ef,TASK2_870b3386cf6368_W011,11,55000,60000,d12_9896b26fa933ef:55000:60000
D12_STRICT_0000601,task1,train,469,HNU11030,d12_9b3cc7e2573092,TASK1_6f818fad2941f7_W000,0,0,5000,d12_9b3cc7e2573092:0:5000
D12_STRICT_0000602,task1,train,470,HNU11030,d12_9b3cc7e2573092,TASK1_6f818fad2941f7_W001,1,5000,10000,d12_9b3cc7e2573092:5000:10000
D12_STRICT_0000603,task1,train,471,HNU11030,d12_9b3cc7e2573092,TASK1_6f818fad2941f7_W002,2,10000,15000,d12_9b3cc7e2573092:10000:15000
D12_STRICT_0000604,task1,train,472,HNU11030,d12_9b3cc7e2573092,TASK1_6f818fad2941f7_W003,3,15000,20000,d12_9b3cc7e2573092:15000:20000
D12_STRICT_0000605,task1,train,473,HNU11030,d12_9b3cc7e2573092,TASK1_6f818fad2941f7_W004,4,20000,25000,d12_9b3cc7e2573092:20000:25000
D12_STRICT_0000606,task1,train,474,HNU11030,d12_9b3cc7e2573092,TASK1_6f818fad2941f7_W005,5,25000,30000,d12_9b3cc7e2573092:25000:30000
D12_STRICT_0000607,task1,train,475,HNU11030,d12_9b3cc7e2573092,TASK1_6f818fad2941f7_W006,6,30000,35000,d12_9b3cc7e2573092:30000:35000
D12_STRICT_0000608,task1,train,476,HNU11030,d12_9b3cc7e2573092,TASK1_6f818fad2941f7_W007,7,35000,40000,d12_9b3cc7e2573092:35000:40000
D12_STRICT_0000609,task1,train,477,HNU11030,d12_9b3cc7e2573092,TASK1_6f818fad2941f7_W008,8,40000,45000,d12_9b3cc7e2573092:40000:45000
D12_STRICT_0000610,task1,train,478,HNU11030,d12_9b3cc7e2573092,TASK1_6f818fad2941f7_W009,9,45000,50000,d12_9b3cc7e2573092:45000:50000
D12_STRICT_0000611,task1,train,479,HNU11030,d12_9b3cc7e2573092,TASK1_6f818fad2941f7_W010,10,50000,55000,d12_9b3cc7e2573092:50000:55000
D12_STRICT_0000612,task2,train,311,HNU11030,d12_9b3cc7e2573092,TASK2_9ebbcc38153eae_W011,11,55000,60000,d12_9b3cc7e2573092:55000:60000
D12_STRICT_0000613,task1,train,645,HNU11086,d12_a27f81682d6d56,TASK1_63ebb4f7bffa01_W000,0,0,5000,d12_a27f81682d6d56:0:5000
D12_STRICT_0000614,task1,train,646,HNU11086,d12_a27f81682d6d56,TASK1_63ebb4f7bffa01_W001,1,5000,10000,d12_a27f81682d6d56:5000:10000
D12_STRICT_0000615,task1,train,647,HNU11086,d12_a27f81682d6d56,TASK1_63ebb4f7bffa01_W002,2,10000,15000,d12_a27f81682d6d56:10000:15000
D12_STRICT_0000616,task1,train,648,HNU11086,d12_a27f81682d6d56,TASK1_63ebb4f7bffa01_W003,3,15000,20000,d12_a27f81682d6d56:15000:20000
D12_STRICT_0000617,task1,train,649,HNU11086,d12_a27f81682d6d56,TASK1_63ebb4f7bffa01_W004,4,20000,25000,d12_a27f81682d6d56:20000:25000
D12_STRICT_0000618,task1,train,650,HNU11086,d12_a27f81682d6d56,TASK1_63ebb4f7bffa01_W005,5,25000,30000,d12_a27f81682d6d56:25000:30000
D12_STRICT_0000619,task1,train,651,HNU11086,d12_a27f81682d6d56,TASK1_63ebb4f7bffa01_W006,6,30000,35000,d12_a27f81682d6d56:30000:35000
D12_STRICT_0000620,task1,train,652,HNU11086,d12_a27f81682d6d56,TASK1_63ebb4f7bffa01_W007,7,35000,40000,d12_a27f81682d6d56:35000:40000
D12_STRICT_0000621,task1,train,653,HNU11086,d12_a27f81682d6d56,TASK1_63ebb4f7bffa01_W008,8,40000,45000,d12_a27f81682d6d56:40000:45000
D12_STRICT_0000622,task1,train,654,HNU11086,d12_a27f81682d6d56,TASK1_63ebb4f7bffa01_W009,9,45000,50000,d12_a27f81682d6d56:45000:50000
D12_STRICT_0000623,task1,train,655,HNU11086,d12_a27f81682d6d56,TASK1_63ebb4f7bffa01_W010,10,50000,55000,d12_a27f81682d6d56:50000:55000
D12_STRICT_0000624,task2,train,792,HNU11086,d12_a27f81682d6d56,TASK2_5225d442ad493b_W011,11,55000,60000,d12_a27f81682d6d56:55000:60000
D12_STRICT_0000625,task1,train,593,HNU11095,d12_a8861d947ae5c3,TASK1_57d2aa88c285b4_W000,0,0,5000,d12_a8861d947ae5c3:0:5000
D12_STRICT_0000626,task2,train,878,HNU11095,d12_a8861d947ae5c3,TASK2_231dc7cfe4c9e0_W001,1,5000,10000,d12_a8861d947ae5c3:5000:10000
D12_STRICT_0000627,task1,train,594,HNU11095,d12_a8861d947ae5c3,TASK1_57d2aa88c285b4_W002,2,10000,15000,d12_a8861d947ae5c3:10000:15000
D12_STRICT_0000628,task1,train,595,HNU11095,d12_a8861d947ae5c3,TASK1_57d2aa88c285b4_W003,3,15000,20000,d12_a8861d947ae5c3:15000:20000
D12_STRICT_0000629,task1,train,596,HNU11095,d12_a8861d947ae5c3,TASK1_57d2aa88c285b4_W004,4,20000,25000,d12_a8861d947ae5c3:20000:25000
D12_STRICT_0000630,task1,train,597,HNU11095,d12_a8861d947ae5c3,TASK1_57d2aa88c285b4_W005,5,25000,30000,d12_a8861d947ae5c3:25000:30000
D12_STRICT_0000631,task1,train,598,HNU11095,d12_a8861d947ae5c3,TASK1_57d2aa88c285b4_W006,6,30000,35000,d12_a8861d947ae5c3:30000:35000
D12_STRICT_0000632,task1,train,599,HNU11095,d12_a8861d947ae5c3,TASK1_57d2aa88c285b4_W007,7,35000,40000,d12_a8861d947ae5c3:35000:40000
D12_STRICT_0000633,task1,train,600,HNU11095,d12_a8861d947ae5c3,TASK1_57d2aa88c285b4_W008,8,40000,45000,d12_a8861d947ae5c3:40000:45000
D12_STRICT_0000634,task1,train,601,HNU11095,d12_a8861d947ae5c3,TASK1_57d2aa88c285b4_W009,9,45000,50000,d12_a8861d947ae5c3:45000:50000
D12_STRICT_0000635,task1,train,602,HNU11095,d12_a8861d947ae5c3,TASK1_57d2aa88c285b4_W010,10,50000,55000,d12_a8861d947ae5c3:50000:55000
D12_STRICT_0000636,task2,train,888,HNU11095,d12_a8861d947ae5c3,TASK2_231dc7cfe4c9e0_W011,11,55000,60000,d12_a8861d947ae5c3:55000:60000
D12_STRICT_0000637,task1,train,543,HNU11079,d12_add801e8c2ef5f,TASK1_7db274363206d8_W000,0,0,5000,d12_add801e8c2ef5f:0:5000
D12_STRICT_0000638,task1,train,544,HNU11079,d12_add801e8c2ef5f,TASK1_7db274363206d8_W001,1,5000,10000,d12_add801e8c2ef5f:5000:10000
D12_STRICT_0000639,task1,train,545,HNU11079,d12_add801e8c2ef5f,TASK1_7db274363206d8_W002,2,10000,15000,d12_add801e8c2ef5f:10000:15000
D12_STRICT_0000640,task1,train,546,HNU11079,d12_add801e8c2ef5f,TASK1_7db274363206d8_W003,3,15000,20000,d12_add801e8c2ef5f:15000:20000
D12_STRICT_0000641,task1,train,547,HNU11079,d12_add801e8c2ef5f,TASK1_7db274363206d8_W004,4,20000,25000,d12_add801e8c2ef5f:20000:25000
D12_STRICT_0000642,task1,train,548,HNU11079,d12_add801e8c2ef5f,TASK1_7db274363206d8_W005,5,25000,30000,d12_add801e8c2ef5f:25000:30000
D12_STRICT_0000643,task1,train,549,HNU11079,d12_add801e8c2ef5f,TASK1_7db274363206d8_W006,6,30000,35000,d12_add801e8c2ef5f:30000:35000
D12_STRICT_0000644,task1,train,550,HNU11079,d12_add801e8c2ef5f,TASK1_7db274363206d8_W007,7,35000,40000,d12_add801e8c2ef5f:35000:40000
D12_STRICT_0000645,task1,train,551,HNU11079,d12_add801e8c2ef5f,TASK1_7db274363206d8_W008,8,40000,45000,d12_add801e8c2ef5f:40000:45000
D12_STRICT_0000646,task1,train,552,HNU11079,d12_add801e8c2ef5f,TASK1_7db274363206d8_W009,9,45000,50000,d12_add801e8c2ef5f:45000:50000
D12_STRICT_0000647,task1,train,553,HNU11079,d12_add801e8c2ef5f,TASK1_7db274363206d8_W010,10,50000,55000,d12_add801e8c2ef5f:50000:55000
D12_STRICT_0000648,task2,train,719,HNU11079,d12_add801e8c2ef5f,TASK2_53e2ae93acb3ee_W011,11,55000,60000,d12_add801e8c2ef5f:55000:60000
D12_STRICT_0000649,task1,train,447,HNU11092,d12_af4ffaccfcd77f,TASK1_5c614b180adca0_W000,0,0,5000,d12_af4ffaccfcd77f:0:5000
D12_STRICT_0000650,task1,train,448,HNU11092,d12_af4ffaccfcd77f,TASK1_5c614b180adca0_W001,1,5000,10000,d12_af4ffaccfcd77f:5000:10000
D12_STRICT_0000651,task1,train,449,HNU11092,d12_af4ffaccfcd77f,TASK1_5c614b180adca0_W002,2,10000,15000,d12_af4ffaccfcd77f:10000:15000
D12_STRICT_0000652,task1,train,450,HNU11092,d12_af4ffaccfcd77f,TASK1_5c614b180adca0_W003,3,15000,20000,d12_af4ffaccfcd77f:15000:20000
D12_STRICT_0000653,task1,train,451,HNU11092,d12_af4ffaccfcd77f,TASK1_5c614b180adca0_W004,4,20000,25000,d12_af4ffaccfcd77f:20000:25000
D12_STRICT_0000654,task1,train,452,HNU11092,d12_af4ffaccfcd77f,TASK1_5c614b180adca0_W005,5,25000,30000,d12_af4ffaccfcd77f:25000:30000
D12_STRICT_0000655,task1,train,453,HNU11092,d12_af4ffaccfcd77f,TASK1_5c614b180adca0_W006,6,30000,35000,d12_af4ffaccfcd77f:30000:35000
D12_STRICT_0000656,task1,train,454,HNU11092,d12_af4ffaccfcd77f,TASK1_5c614b180adca0_W007,7,35000,40000,d12_af4ffaccfcd77f:35000:40000
D12_STRICT_0000657,task1,train,455,HNU11092,d12_af4ffaccfcd77f,TASK1_5c614b180adca0_W008,8,40000,45000,d12_af4ffaccfcd77f:40000:45000
D12_STRICT_0000658,task1,train,456,HNU11092,d12_af4ffaccfcd77f,TASK1_5c614b180adca0_W009,9,45000,50000,d12_af4ffaccfcd77f:45000:50000
D12_STRICT_0000659,task1,train,457,HNU11092,d12_af4ffaccfcd77f,TASK1_5c614b180adca0_W010,10,50000,55000,d12_af4ffaccfcd77f:50000:55000
D12_STRICT_0000660,task2,train,864,HNU11092,d12_af4ffaccfcd77f,TASK2_840a9dc7aa835b_W011,11,55000,60000,d12_af4ffaccfcd77f:55000:60000
D12_STRICT_0000661,task1,train,554,HNU11053,d12_b10757ed8a53eb,TASK1_b9c442741ef40e_W000,0,0,5000,d12_b10757ed8a53eb:0:5000
D12_STRICT_0000662,task1,train,555,HNU11053,d12_b10757ed8a53eb,TASK1_b9c442741ef40e_W001,1,5000,10000,d12_b10757ed8a53eb:5000:10000
D12_STRICT_0000663,task2,train,518,HNU11053,d12_b10757ed8a53eb,TASK2_6dbe162dc773c4_W002,2,10000,15000,d12_b10757ed8a53eb:10000:15000
D12_STRICT_0000664,task1,train,556,HNU11053,d12_b10757ed8a53eb,TASK1_b9c442741ef40e_W003,3,15000,20000,d12_b10757ed8a53eb:15000:20000
